resource,amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,start-date,units,slug
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,75954.47,received,SL/2016/1109-con,SL/2016/1109-tran2,,2020-12-16,2020-01-29,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,5435.12,secured,SL/2017/0282-con,SL/2017/0282-tran1,,2020-12-16,2018-04-05,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,1005.47,received,SL/2017/0282-con,SL/2017/0282-tran2,,2020-12-16,2019-04-10,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,9255.63,secured,SL/2017/0605-con,SL/2017/0605-tran1,,2020-12-16,2019-06-19,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,9255.63,received,SL/2017/0605-con,SL/2017/0605-tran2,,2020-12-16,2019-08-09,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,15305.47,secured,SL/2017/0776-con,SL/2017/0776-tran1,,2020-12-16,2018-09-13,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,6887.46,received,SL/2017/0776-con,SL/2017/0776-tran2,,2020-12-16,2019-06-04,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,6887.46,received,SL/2017/0776-con,SL/2017/0776-tran3,,2020-12-16,2019-09-03,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,25394.57,secured,SL/2017/1092-con,SL/2017/1092-tran1,,2020-12-16,2019-01-11,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,11427.56,received,SL/2017/1092-con,SL/2017/1092-tran2,,2020-12-16,2019-10-23,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,3888.05,secured,SL/2018/0383-con,SL/2018/0383-tran1,,2020-12-16,2018-11-16,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,3499.24,received,SL/2018/0383-con,SL/2018/0383-tran2,,2020-12-16,2019-09-19,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,4450.47,secured,SL/2018/0478-con,SL/2018/0478-tran1,,2020-12-16,2018-08-22,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,4005.42,received,SL/2018/0478-con,SL/2018/0478-tran2,,2020-12-16,2019-05-13,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,67699.22,secured,SL/2018/0608-con,SL/2018/0608-tran1,,2020-12-16,2019-02-15,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,30464.65,received,SL/2018/0608-con,SL/2018/0608-tran2,,2020-12-16,2019-11-19,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,30464.65,received,SL/2018/0608-con,SL/2018/0608-tran3,,2020-12-16,2020-02-14,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,150570.12,secured,SL/2018/0707-con,SL/2018/0707-tran1,,2020-12-16,2019-08-09,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,15057.01,received,SL/2018/0707-con,SL/2018/0707-tran2,,2020-12-16,2019-10-04,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,16881.33,secured,SL/2018/0800-con,SL/2018/0800-tran1,,2020-12-16,2019-01-22,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,1688.13,received,SL/2018/0800-con,SL/2018/0800-tran2,,2020-12-16,2019-04-03,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,15193.2,received,SL/2018/0800-con,SL/2018/0800-tran3,,2020-12-16,2019-08-21,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,515716.41,secured,SL/2018/0812-con,SL/2018/0812-tran1,,2020-12-16,2019-01-22,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,51571.64,received,SL/2018/0812-con,SL/2018/0812-tran2,,2020-12-16,2019-06-11,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,232072.38,received,SL/2018/0812-con,SL/2018/0812-tran3,,2020-12-16,2020-01-08,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,144888.75,secured,SL/2018/0814-con1,SL/2018/0814-tran1,,2020-12-16,2019-05-03,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,14488.88,received,SL/2018/0814-con1,SL/2018/0814-tran2,,2020-12-16,2019-07-08,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,8477.93,received,SL/2018/0814-con1,SL/2018/0814-tran3,,2020-12-16,2020-03-25,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,2684.36,received,SL/2018/0814-con1,SL/2018/0814-tran4,,2020-12-16,2020-03-25,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,,secured,SL/2018/0814-con2,SL/2018/0814-tran5,,2020-12-17,2019-04-25,6,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,,received,SL/2018/0814-con2,SL/2018/0814-tran6,,2020-12-17,2020-02-24,1,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,12422.2,secured,SL/2018/0996-con,SL/2018/0996-tran1,,2020-12-16,2019-04-16,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,12422.2,received,SL/2018/0996-con,SL/2018/0996-tran2,,2020-12-16,2019-04-24,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,15842.56,secured,SL/2018/1006-con,SL/2018/1006-tran1,,2020-12-16,2019-06-20,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,13342.46,received,SL/2018/1006-con,SL/2018/1006-tran2,,2020-12-16,2019-10-24,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,99.38,secured,SL/2019/0300-con,SL/2019/0300-tran1,,2020-12-16,2019-08-21,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,99.38,received,SL/2019/0300-con,SL/2019/0300-tran2,,2020-12-16,2019-09-05,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,8384.77,secured,SL/2019/0579-con,SL/2019/0579-tran1,,2020-12-16,2020-01-13,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,838.48,received,SL/2019/0579-con,SL/2019/0579-tran2,,2020-12-16,2020-03-10,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,9524.22,secured,SL/2019/0914-con,SL/2019/0914-tran1,,2020-12-16,2020-01-17,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,9524.22,received,SL/2019/0914-con,SL/2019/0914-tran2,,2020-12-16,2020-02-05,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,,secured,SL/2016/0504-con,SL/2016/0504-tran1,,2020-12-18,2016-10-25,9,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,,received,SL/2016/0504-con,SL/2016/0504-tran2,,2020-12-18,2019-04-23,1,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,,secured,SL/2016/0888-con,SL/2016/0888-tran1,,2020-12-18,2017-02-23,17,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,,received,SL/2016/0888-con,SL/2016/0888-tran2,,2020-12-18,2019-04-17,1,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,,secured,SL/2012/0817-con,SL/2012/0817-tran1,,2020-12-18,2015-08-26,3,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,,received,SL/2012/0817-con,SL/2012/0817-tran2,,2020-12-18,2020-01-20,1,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,1.66E+4,secured,SL/2014/0506-con,SL/2014/0506-tran1,,2020-12-18,2014-08-13,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,1.66E+4,received,SL/2014/0506-con,SL/2014/0506-tran2,,2020-12-18,2014-11-01,,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,,secured,SL/2016/0398-con,SL/2016/0398-tran1,,2020-12-18,2018-12-14,49,
3627eee409268e96dde71b17a368f269f6d15b837d5d487febe86716c5cde210,,received,SL/2016/0398-con,SL/2016/0398-tran2,,2020-12-18,2020-03-26,17,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,22367,allocated,09/93881-con1,09/93881-tran1,,2020-12-18,2009-06-05,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,5.5E+3,allocated,08/93421-con1,08/93421-tran1,,2020-12-18,2010-10-25,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,47699,spent,07/91625-con1,07/91625-tran1,,2020-12-18,2011-05-31,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,5066.16,allocated,07/91625-con1,07/91625-tran2,,2020-12-18,2011-05-31,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,8610.5,allocated,10/94877-con1,10/94877-tran1,,2020-12-18,2011-03-22,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,85126,allocated,10/95600-con1,10/95600-tran1,,2020-12-18,2011-06-29,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,2.5E+4,allocated,08/92688-con1,08/92688-tran1,,2020-12-18,2011-10-19,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,22357,allocated,08/93051-con1,08/93051-tran1,,2020-12-18,2011-11-30,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,53105,allocated,05/85676-con1,05/85676-tran1,,2020-12-18,2012-06-28,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1E+4,allocated,11/96826-con1,11/96826-tran1,,2020-12-18,2013-03-22,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,4232.18,transferred,13/98880-con1,13/98880-tran1,,2020-12-18,2013-11-23,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,11827.75,transferred,13/98701-con1,13/98701-tran1,,2020-12-18,2014-04-03,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,5.3E+4,allocated,12/97325-con1,12/97325-tran1,,2020-12-18,2014-05-01,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,3.4E+4,allocated,11/96907-con1,11/96907-tran1,,2020-12-18,2014-11-05,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.82E+4,allocated,14/00139-con1,14/00139-tran1,,2020-12-18,2015-02-12,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.98E+3,transferred,14/00139-con2,14/00139-tran2,,2020-12-18,2015-02-12,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,3745,transferred,14/00049-con1,14/00049-tran1,,2020-12-18,2015-08-04,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,3505,spent,14/00049-con2,14/00049-tran2,,2020-12-18,2015-08-04,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,9.313E+4,allocated,10/95881-con1,10/95881-tran1,,2020-12-18,2015-09-02,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,7097.8,spent,10/95881-con2,10/95881-tran2,,2020-12-18,2015-09-02,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,4585.2,received,10/95881-con2,10/95881-tran3,,2020-12-18,2015-09-02,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,5.52E+3,transferred,13/98485-con1,13/98485-tran1,,2020-12-18,2015-10-02,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,7.01E+3,received,14/00664-con1,14/00664-tran1,,2020-12-18,2015-11-25,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,3745,transferred,14/00664-con2,14/00664-tran2,,2020-12-18,2015-11-25,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,4.365E+4,allocated,15/00735-con1,15/00735-tran1,,2020-12-18,2016-02-15,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,5457,transferred,15/00735-con2,15/00735-tran2,,2020-12-18,2016-02-15,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,5107.31,allocated,15/00376-con1,15/00376-tran1,,2020-12-18,2016-04-26,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,5149,allocated,13/99091-con1,13/99091-tran1,,2020-12-18,2016-04-29,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,2.5E+3,allocated,13/99091-con2,13/99091-tran2,,2020-12-18,2016-04-29,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,5E+3,allocated,13/98609-con1,13/98609-tran1,,2020-12-18,2016-07-20,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,2378.05,spent,13/98609-con2,13/98609-tran2,,2020-12-18,2016-07-20,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1126.95,received,13/98609-con2,13/98609-tran3,,2020-12-18,2016-07-20,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,13/98609-con3,13/98609-tran4,,2020-12-18,2016-07-20,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,14/00886-con1,14/00886-tran1,,2020-12-18,2016-05-16,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,16/00162-con1,16/00162-tran1,,2020-12-18,2016-05-19,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,6.25E+3,allocated,15/00652-con1,15/00652-tran1,,2020-12-18,2016-06-21,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,16/00411-con1,16/00411-tran1,,2020-12-18,2016-07-15,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,15/00805-con1,15/00805-tran1,,2020-12-18,2016-09-14,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,2.5E+3,allocated,16/00541-con1,16/00541-tran1,,2020-12-18,2016-10-06,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,16/00512-con1,16/00512-tran1,,2020-12-18,2016-10-11,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,2.57E+4,allocated,15/00552-con1,15/00552-tran1,,2020-12-18,2016-10-28,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1168,received,15/00552-con2,15/00552-tran2,,2020-12-18,2016-10-28,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,3745,transferred,15/00552-con3,15/00552-tran3,,2020-12-18,2016-10-28,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,15/00552-con4,15/00552-tran4,,2020-12-18,2016-10-28,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,15/00154-con1,15/00154-tran1,,2020-12-18,2016-11-09,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,176,transferred,15/00154-con2,15/00154-tran2,,2020-12-18,2016-11-09,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,898.25,spent,16/00687-con1,16/00687-tran1,,2020-12-18,2016-11-24,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,351.75,allocated,16/00687-con1,16/00687-tran2,,2020-12-18,2016-11-24,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,176,transferred,16/00687-con2,16/00687-tran3,,2020-12-18,2016-11-24,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,5E+3,allocated,16/00841-con1,16/00841-tran1,,2020-12-18,2016-12-16,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,704,transferred,16/00841-con2,16/00841-tran2,,2020-12-18,2016-12-16,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,15/00763-con1,15/00763-tran1,,2020-12-18,2017-02-14,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,14/00301-con1,14/00301-tran1,,2020-12-18,2017-03-06,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,15/00493-con1,15/00493-tran1,,2020-12-18,2017-03-31,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,174,transferred,15/00493-con2,15/00493-tran2,,2020-12-18,2017-03-31,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,16/00506-con1,16/00506-tran1,,2020-12-18,2017-03-17,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,176,transferred,16/00506-con2,16/00506-tran2,,2020-12-18,2017-03-17,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,16/00172-con1,16/00172-tran1,,2020-12-18,2017-03-23,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,176,transferred,16/00172-con2,16/00172-tran2,,2020-12-18,2017-03-23,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,16/00581-con1,16/00581-tran1,,2020-12-18,2017-04-05,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,176,transferred,16/00581-con2,16/00581-tran2,,2020-12-18,2017-04-05,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,17/00044-con1,17/00044-tran1,,2020-12-18,2017-04-26,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,181,transferred,17/00044-con2,17/00044-tran2,,2020-12-18,2017-04-26,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,16/00837-con1,16/00837-tran1,,2020-12-18,2017-05-26,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,174,transferred,16/00837-con2,16/00837-tran2,,2020-12-18,2017-05-26,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,17/00019-con1,17/00019-tran1,,2020-12-18,2017-06-26,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+4,allocated,16/00804-con1,16/00804-tran1,,2020-12-18,2017-07-06,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.76E+3,transferred,16/00804-con2,16/00804-tran2,,2020-12-18,2017-07-06,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,17/00260-con1,17/00260-tran1,,2020-12-18,2017-07-21,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,16/00974-con1,16/00974-tran1,,2020-12-18,2017-07-31,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,176,transferred,16/00974-con2,16/00974-tran2,,2020-12-18,2017-07-31,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,2.5E+3,allocated,16/00486-con1,16/00486-tran1,,2020-12-18,2017-08-10,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,352,transferred,16/00486-con2,16/00486-tran2,,2020-12-18,2017-08-10,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,2.5E+3,allocated,16/00673-con1,16/00673-tran1,,2020-12-18,2017-11-02,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,362,transferred,16/00673-con2,16/00673-tran2,,2020-12-18,2017-11-03,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,3.75E+3,allocated,16/00556-con1,16/00556-tran1,,2020-12-18,2017-12-18,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,522,transferred,16/00556-con2,16/00556-tran2,,2020-12-18,2017-12-18,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,39208.5,spent,16/00307-con1,16/00307-tran1,,2020-12-18,2018-01-29,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,13365,received,16/00307-con1,16/00307-tran2,,2020-12-18,2018-01-29,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,17/00612-con1,17/00612-tran1,,2020-12-18,2018-04-05,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,181,transferred,17/00612-con2,17/00612-tran2,,2020-12-18,2018-04-05,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,15/00525-con1,15/00525-tran1,,2020-12-18,2018-04-24,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,181,transferred,15/00525-con2,15/00525-tran2,,2020-12-18,2018-04-24,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,18/00302-con1,18/00302-tran1,,2020-12-18,2018-07-09,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,7.5E+3,allocated,16/00508-con1,16/00508-tran1,,2020-12-18,2018-07-25,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,15/00676-con1,15/00676-tran1,,2020-12-18,2018-09-26,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,17/00891-con1,17/00891-tran1,,2020-12-18,2018-10-10,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,749,transferred,17/00891-con2,17/00891-tran2,,2020-12-18,2018-10-10,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,17/00686-con1,17/00686-tran1,,2020-12-18,2018-10-31,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,637,transferred,17/00686-con2,17/00686-tran2,,2020-12-18,2018-10-31,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,18/00579-con1,18/00579-tran1,,2020-12-18,2018-12-07,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,637,transferred,18/00579-con2,18/00579-tran2,,2020-12-18,2018-12-07,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,6.25E+3,allocated,18/00985-con1,18/00985-tran1,,2020-12-18,2019-02-21,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,2435,transferred,18/00985-con2,18/00985-tran2,,2020-12-18,2019-02-21,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,2.5E+3,allocated,18/00493-con1,18/00493-tran1,,2020-12-18,2019-03-20,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,3774,transferred,18/00493-con2,18/00493-tran2,,2020-12-18,2019-03-20,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,18/00736-con1,18/00736-tran1,,2020-12-18,2019-03-21,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,749,transferred,18/00736-con2,18/00736-tran2,,2020-12-18,2019-03-21,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,3.75E+3,allocated,18/00569-con1,18/00569-tran1,,2020-12-18,2019-03-29,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,3.75E+3,allocated,19/00279-con1,19/00279-tran1,,2020-12-18,2019-06-21,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1959,transferred,19/00279-con2,19/00279-tran2,,2020-12-18,2019-06-21,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,18/00794-con1,18/00794-tran1,,2020-12-18,2019-07-15,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,1.25E+3,allocated,19/00228-con1,19/00228-tran1,,2020-12-18,2019-09-10,,
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,176,transferred,16/00647-con1,16/00647-tran1,,2020-12-18,2019-08-01,,
