pipeline,resource,organisation,value,entity
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3866/FUL-CN,4402889
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3866/FUL-AHCSS,4402890
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3866/FUL-CFH,4402891
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3944/FUL-CN,4402892
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3944/FUL-COCSS,4402893
developer-agreement-transaction,,local-authority-eng:ISL,P2018/3944/FUL-CFH,4402894
developer-agreement-transaction,,local-authority-eng:ISL,P2018/4161/FUL-IN,4402895
developer-agreement-transaction,,local-authority-eng:ISL,P2018/4161/FUL-AHCSS,4402896
developer-agreement-transaction,,local-authority-eng:ISL,P2018/4161/FUL-COCSS,4402897
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0026/FUL-CN,4402898
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0026/FUL-AHCSS,4402899
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0026/FUL-COCSS,4402900
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0026/FUL-CFH,4402901
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0053/FUL-AHCSS,4402902
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0053/FUL-CFH,4402903
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0183/FUL-CN,4402904
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0183/FUL-ETWP,4402905
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0183/FUL-ETCont,4402906
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0401/FUL-ON,4402907
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0401/FUL-ATC,4402908
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0401/FUL-HRS,4402909
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0401/FUL-HRC,4402910
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0401/FUL-CFH,4402911
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0401/FUL-HW,4402912
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0401/FUL-IN,4402913
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0401/FUL-CmN,4402914
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0401/FUL-HA,4402915
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0442/FUL-IN,4402916
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0442/FUL-CmN,4402917
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0442/FUL-ON,4402918
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0442/FUL-COCM,4402919
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0442/FUL-ATC,4402920
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0442/FUL-HRS,4402921
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0442/FUL-HRC,4402922
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0442/FUL-HA,4402923
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0442/FUL-ABIVP,4402924
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0549/S73-CCTL,4402925
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0549/S73-CCPMF,4402926
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0549/S73-COCM,4402927
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0655/PRA-CN,4402928
developer-agreement-transaction,,local-authority-eng:ISL,P2019/0655/PRA-CFH,4402929
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1124/FUL-CN,4402930
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1124/FUL-HRS,4402931
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1124/FUL-HRC,4402932
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1611/FUL-CN,4402933
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1611/FUL-AHCSS,4402934
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1611/FUL-CFH,4402935
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1773/FUL-IN,4402936
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1773/FUL-CmN,4402937
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1773/FUL-ON,4402938
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1773/FUL-COCM,4402939
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1773/FUL-CCPMF,4402940
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1773/FUL-ETC,4402941
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1773/FUL-ETWP,4402942
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1773/FUL-CCPRD,4402943
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1773/FUL-HRS,4402944
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1773/FUL-HRC,4402945
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1773/FUL-TP,4402946
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1773/FUL-GPP,4402947
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1923/FUL-CN,4402948
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1923/FUL-AHCSS,4402949
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1923/FUL-COCSS,4402950
developer-agreement-transaction,,local-authority-eng:ISL,P2019/1923/FUL-CFH,4402951
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2415/FUL-IN,4402952
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2415/FUL-AHCSS,4402953
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2576/FUL-IN,4402954
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2576/FUL-CmN,4402955
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2576/FUL-ON,4402956
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2576/FUL-TS,4402957
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2576/FUL-CFO,4402958
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2960/FUL-CN,4402959
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2960/FUL-AHCSS,4402960
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2960/FUL-COCSS,4402961
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2991/S73-AHCM,4402962
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2991/S73-AWC,4402963
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2991/S73-COCM,4402964
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2991/S73-ABOP,4402965
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2991/S73-ETCont,4402966
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2991/S73-CCPMF,4402967
developer-agreement-transaction,,local-authority-eng:ISL,P2019/2991/S73-ETWP,4402968
developer-agreement-transaction,,local-authority-eng:ISL,MC16/0691G/0625/1-ncil,4402969
developer-agreement-transaction,,local-authority-eng:ISL,MC16/0691G/0625/1-admin,4402970
developer-agreement-transaction,,local-authority-eng:ISL,MC15/1958B/6542/1-ncil,4402971
developer-agreement-transaction,,local-authority-eng:ISL,MC15/1958B/6542/1-admin,4402972
developer-agreement-transaction,,local-authority-eng:ISL,MC15/4162N/4728/1-ncil,4402973
developer-agreement-transaction,,local-authority-eng:ISL,MC15/4162N/4728/1-admin,4402974
developer-agreement-transaction,,local-authority-eng:ISL,MC16/3207B/4423/1-ncil,4402975
developer-agreement-transaction,,local-authority-eng:ISL,MC16/3207B/4423/1-admin,4402976
developer-agreement-transaction,,local-authority-eng:ISL,MC17/0556B/0711/1-ncil,4402977
developer-agreement-transaction,,local-authority-eng:ISL,MC17/0556B/0711/1-admin,4402978
developer-agreement-transaction,,local-authority-eng:ISL,MC16/2646G/4714/1-ncil,4402979
developer-agreement-transaction,,local-authority-eng:ISL,MC16/2646G/4714/1-admin,4402980
developer-agreement-transaction,,local-authority-eng:ISL,MC16/3191E/6202/1-ncil,4402981
developer-agreement-transaction,,local-authority-eng:ISL,MC16/3191E/6202/1-admin,4402982
developer-agreement-transaction,,local-authority-eng:ISL,MC17/0724A/0765/1-ncil,4402983
developer-agreement-transaction,,local-authority-eng:ISL,MC17/0724A/0765/1-admin,4402984
developer-agreement-transaction,,local-authority-eng:ISL,MC15/3543K/9194/1-ncil,4402985
developer-agreement-transaction,,local-authority-eng:ISL,MC15/3543K/9194/1-admin,4402986
developer-agreement-transaction,,local-authority-eng:ISL,MC17/0297C/8913/1-ncil,4402987
developer-agreement-transaction,,local-authority-eng:ISL,MC17/0297C/8913/1-admin,4402988
developer-agreement-transaction,,local-authority-eng:ISL,MC17/0297C/8913/2-ncil,4402989
developer-agreement-transaction,,local-authority-eng:ISL,MC17/0297C/8913/2-admin,4402990
developer-agreement-transaction,,local-authority-eng:ISL,MC15/5283M/4821/1-ncil,4402991
developer-agreement-transaction,,local-authority-eng:ISL,MC15/5283M/4821/1-admin,4402992
developer-agreement-transaction,,local-authority-eng:ISL,MC17/1889N/0128/1-ncil,4402993
developer-agreement-transaction,,local-authority-eng:ISL,MC17/1889N/0128/1-admin,4402994
developer-agreement-transaction,,local-authority-eng:ISL,MC17/2992A/4950/1-ncil,4402995
developer-agreement-transaction,,local-authority-eng:ISL,MC17/2992A/4950/1-admin,4402996
developer-agreement-transaction,,local-authority-eng:ISL,MC17/2787Q/4971/1-ncil,4402997
developer-agreement-transaction,,local-authority-eng:ISL,MC17/2787Q/4971/1-admin,4402998
developer-agreement-transaction,,local-authority-eng:ISL,MC16/2350A/4026/1-ncil,4402999
developer-agreement-transaction,,local-authority-eng:ISL,MC16/2350A/4026/1-admin,4403000
developer-agreement-transaction,,local-authority-eng:ISL,MC17/2961A/0764/1-ncil,4403001
developer-agreement-transaction,,local-authority-eng:ISL,MC17/2961A/0764/1-admin,4403002
developer-agreement-transaction,,local-authority-eng:ISL,MC16/0455Q/8753/1-ncil,4403003
developer-agreement-transaction,,local-authority-eng:ISL,MC16/0455Q/8753/1-admin,4403004
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3103A/8924/1-ncil,4403005
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3103A/8924/1-admin,4403006
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3103A/8924/2-ncil,4403007
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3103A/8924/2-admin,4403008
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3103A/8924/3-ncil,4403009
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3103A/8924/3-admin,4403010
developer-agreement-transaction,,local-authority-eng:ISL,MC16/4928R/9833/1-ncil,4403011
developer-agreement-transaction,,local-authority-eng:ISL,MC16/4928R/9833/1-admin,4403012
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3429N/9739/1-ncil,4403013
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3429N/9739/1-admin,4403014
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3429N/9739/2-ncil,4403015
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3429N/9739/2-admin,4403016
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3429N/9739/3-ncil,4403017
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3429N/9739/3-admin,4403018
developer-agreement-transaction,,local-authority-eng:ISL,MC18/1322B/4710/1-ncil,4403019
developer-agreement-transaction,,local-authority-eng:ISL,MC18/1322B/4710/1-admin,4403020
developer-agreement-transaction,,local-authority-eng:ISL,MC18/3887N/0730/1-ncil,4403021
developer-agreement-transaction,,local-authority-eng:ISL,MC18/3887N/0730/1-admin,4403022
developer-agreement-transaction,,local-authority-eng:ISL,MC18/0523A/0107/1-ncil,4403023
developer-agreement-transaction,,local-authority-eng:ISL,MC18/0523A/0107/1-admin,4403024
developer-agreement-transaction,,local-authority-eng:ISL,MC18/0523A/0107/2-ncil,4403025
developer-agreement-transaction,,local-authority-eng:ISL,MC18/0523A/0107/2-admin,4403026
developer-agreement-transaction,,local-authority-eng:ISL,MC18/1578A/0672/1-ncil,4403027
developer-agreement-transaction,,local-authority-eng:ISL,MC18/1578A/0672/1-admin,4403028
developer-agreement-transaction,,local-authority-eng:ISL,MC184235P/0264/1-ncil,4403029
developer-agreement-transaction,,local-authority-eng:ISL,MC184235P/0264/1-admin,4403030
developer-agreement-transaction,,local-authority-eng:ISL,MC18/1671B/0320/1-ncil,4403031
developer-agreement-transaction,,local-authority-eng:ISL,MC18/1671B/0320/1-admin,4403032
developer-agreement-transaction,,local-authority-eng:ISL,MC18/4232H/0476/1-ncil,4403033
developer-agreement-transaction,,local-authority-eng:ISL,MC18/4232H/0476/1-admin,4403034
developer-agreement-transaction,,local-authority-eng:ISL,MC19/1603A/0622/1-ncil,4403035
developer-agreement-transaction,,local-authority-eng:ISL,MC19/1603A/0622/1-admin,4403036
developer-agreement-transaction,,local-authority-eng:ISL,MC55/7018B/0649/1-ncil,4403037
developer-agreement-transaction,,local-authority-eng:ISL,MC55/7018B/0649/1-admin,4403038
developer-agreement-transaction,,local-authority-eng:ISL,MC55/7018B/0649/2-ncil,4403039
developer-agreement-transaction,,local-authority-eng:ISL,MC55/7018B/0649/2-admin,4403040
developer-agreement-transaction,,local-authority-eng:ISL,MC19/0183A/0666/1-ncil,4403041
developer-agreement-transaction,,local-authority-eng:ISL,MC19/0183A/0666/1-admin,4403042
developer-agreement-transaction,,local-authority-eng:ISL,MC19/0551A/0693/1-ncil,4403043
developer-agreement-transaction,,local-authority-eng:ISL,MC19/0551A/0693/1-admin,4403044
developer-agreement-transaction,,local-authority-eng:ISL,MC16/0691G/0625/1-mcil,4403045
developer-agreement-transaction,,local-authority-eng:ISL,MC15/1958B/6542/1-mcil,4403046
developer-agreement-transaction,,local-authority-eng:ISL,MC15/4162N/4728/1-mcil,4403047
developer-agreement-transaction,,local-authority-eng:ISL,MC16/3207B/4423/1-mcil,4403048
developer-agreement-transaction,,local-authority-eng:ISL,MC17/0556B/0711/1-mcil,4403049
developer-agreement-transaction,,local-authority-eng:ISL,MC16/2646G/4714/1-mcil,4403050
developer-agreement-transaction,,local-authority-eng:ISL,MC16/3191E/6202/1-mcil,4403051
developer-agreement-transaction,,local-authority-eng:ISL,MC17/0724A/0765/1-mcil,4403052
developer-agreement-transaction,,local-authority-eng:ISL,MC15/3543K/9194/1-mcil,4403053
developer-agreement-transaction,,local-authority-eng:ISL,MC17/0297C/8913/1-mcil,4403054
developer-agreement-transaction,,local-authority-eng:ISL,MC17/0297C/8913/2-mcil,4403055
developer-agreement-transaction,,local-authority-eng:ISL,MC15/5283M/4821/1-mcil,4403056
developer-agreement-transaction,,local-authority-eng:ISL,MC17/1889N/0128/1-mcil,4403057
developer-agreement-transaction,,local-authority-eng:ISL,MC17/2992A/4950/1-mcil,4403058
developer-agreement-transaction,,local-authority-eng:ISL,MC17/2787Q/4971/1-mcil,4403059
developer-agreement-transaction,,local-authority-eng:ISL,MC16/350A/4026/1-mcil,4403060
developer-agreement-transaction,,local-authority-eng:ISL,MC16/350A/4026/1-admin,4403061
developer-agreement-transaction,,local-authority-eng:ISL,MC17/2961A/0764/1-mcil,4403062
developer-agreement-transaction,,local-authority-eng:ISL,MC16/0455Q/8753/1-mcil,4403063
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3103A/8924/1-mcil,4403064
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3103A/8924/2-mcil,4403065
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3103A/8924/3-mcil,4403066
developer-agreement-transaction,,local-authority-eng:ISL,MC16/4928R/9833/1-mcil,4403067
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3429N/9739/1-mcil,4403068
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3429N/9739/2-mcil,4403069
developer-agreement-transaction,,local-authority-eng:ISL,MC17/3429N/9739/3-mcil,4403070
developer-agreement-transaction,,local-authority-eng:ISL,MC18/1322B/4710/1-mcil,4403071
developer-agreement-transaction,,local-authority-eng:ISL,MC18/3887N/0730/1-mcil,4403072
developer-agreement-transaction,,local-authority-eng:ISL,MC18/0523A/0107/1-mcil,4403073
developer-agreement-transaction,,local-authority-eng:ISL,MC18/0523A/0107/2-mcil,4403074
developer-agreement-transaction,,local-authority-eng:ISL,MC18/1578A/0672/1-mcil,4403075
developer-agreement-transaction,,local-authority-eng:ISL,MC18/4235P/0264/1-mcil,4403076
developer-agreement-transaction,,local-authority-eng:ISL,MC18/4235P/0264/1-admin,4403077
developer-agreement-transaction,,local-authority-eng:ISL,MC18/1671B/0320/1-mcil,4403078
developer-agreement-transaction,,local-authority-eng:ISL,MC19/0244L/4475/1-mcil,4403079
developer-agreement-transaction,,local-authority-eng:ISL,MC19/0244L/4475/1-admin,4403080
developer-agreement-transaction,,local-authority-eng:ISL,MC18/4232H/0476/1-mcil,4403081
developer-agreement-transaction,,local-authority-eng:ISL,MC19/1603A/0622/1-mcil,4403082
